"ITTER107","Territory","TIPO_DATO15","Demographic data type","SEXISTAT1","Gender","ETA1","Age","STATCIV2","Marital status","TIME","Select time","Value","Flag Codes","Flags"
"ITD2","Provincia Autonoma Trento","JAN","population on 1st January","9","total","Y43","43 years","99","total","2014","2014",8263,,
"ITD2","Provincia Autonoma Trento","JAN","population on 1st January","9","total","Y43","43 years","99","total","2015","2015",8508,,
"ITD2","Provincia Autonoma Trento","JAN","population on 1st January","9","total","Y43","43 years","99","total","2016","2016",8169,,
"ITD2","Provincia Autonoma Trento","JAN","population on 1st January","9","total","Y43","43 years","99","total","2017","2017",8257,,
"ITD2","Provincia Autonoma Trento","JAN","population on 1st January","9","total","Y43","43 years","99","total","2018","2018",8282,,
"ITD3","Veneto","JAN","population on 1st January","9","total","Y43","43 years","99","total","2012","2012",82442,,
"ITD3","Veneto","JAN","population on 1st January","9","total","Y43","43 years","99","total","2013","2013",83667,,
"ITD3","Veneto","JAN","population on 1st January","9","total","Y43","43 years","99","total","2014","2014",82607,,
"ITD3","Veneto","JAN","population on 1st January","9","total","Y43","43 years","99","total","2015","2015",82320,,
"ITD3","Veneto","JAN","population on 1st January","9","total","Y43","43 years","99","total","2016","2016",81026,,
"ITD3","Veneto","JAN","population on 1st January","9","total","Y43","43 years","99","total","2017","2017",79600,,
"ITD3","Veneto","JAN","population on 1st January","9","total","Y43","43 years","99","total","2018","2018",80128,,
"ITD4","Friuli-Venezia Giulia","JAN","population on 1st January","9","total","Y43","43 years","99","total","2012","2012",19867,,
"ITD4","Friuli-Venezia Giulia","JAN","population on 1st January","9","total","Y43","43 years","99","total","2013","2013",20219,,
"ITD4","Friuli-Venezia Giulia","JAN","population on 1st January","9","total","Y43","43 years","99","total","2014","2014",20164,,
"ITD4","Friuli-Venezia Giulia","JAN","population on 1st January","9","total","Y43","43 years","99","total","2015","2015",19882,,
"ITD4","Friuli-Venezia Giulia","JAN","population on 1st January","9","total","Y43","43 years","99","total","2016","2016",19845,,
"ITD4","Friuli-Venezia Giulia","JAN","population on 1st January","9","total","Y43","43 years","99","total","2017","2017",19143,,
"ITD4","Friuli-Venezia Giulia","JAN","population on 1st January","9","total","Y43","43 years","99","total","2018","2018",19358,,
"ITD5","Emilia-Romagna","JAN","population on 1st January","9","total","Y43","43 years","99","total","2012","2012",72617,,
"ITD5","Emilia-Romagna","JAN","population on 1st January","9","total","Y43","43 years","99","total","2013","2013",73891,,
"ITD5","Emilia-Romagna","JAN","population on 1st January","9","total","Y43","43 years","99","total","2014","2014",74171,,
"ITD5","Emilia-Romagna","JAN","population on 1st January","9","total","Y43","43 years","99","total","2015","2015",75043,,
"ITD5","Emilia-Romagna","JAN","population on 1st January","9","total","Y43","43 years","99","total","2016","2016",74545,,
"ITD5","Emilia-Romagna","JAN","population on 1st January","9","total","Y43","43 years","99","total","2017","2017",74155,,
"ITD5","Emilia-Romagna","JAN","population on 1st January","9","total","Y43","43 years","99","total","2018","2018",73924,,
"ITE1","Toscana","JAN","population on 1st January","9","total","Y43","43 years","99","total","2012","2012",59151,,
"ITE1","Toscana","JAN","population on 1st January","9","total","Y43","43 years","99","total","2013","2013",60468,,
"ITE1","Toscana","JAN","population on 1st January","9","total","Y43","43 years","99","total","2014","2014",60047,,
"ITE1","Toscana","JAN","population on 1st January","9","total","Y43","43 years","99","total","2015","2015",61125,,
"ITE1","Toscana","JAN","population on 1st January","9","total","Y43","43 years","99","total","2016","2016",60684,,
"ITE1","Toscana","JAN","population on 1st January","9","total","Y43","43 years","99","total","2017","2017",60185,,
"ITE1","Toscana","JAN","population on 1st January","9","total","Y43","43 years","99","total","2018","2018",59692,,
"ITE3","Marche","JAN","population on 1st January","9","total","Y43","43 years","99","total","2012","2012",24264,,
"ITE3","Marche","JAN","population on 1st January","9","total","Y43","43 years","99","total","2013","2013",24574,,
"ITE3","Marche","JAN","population on 1st January","9","total","Y43","43 years","99","total","2014","2014",23975,,
"ITE3","Marche","JAN","population on 1st January","9","total","Y43","43 years","99","total","2015","2015",24599,,
"ITE3","Marche","JAN","population on 1st January","9","total","Y43","43 years","99","total","2016","2016",23876,,
"ITE3","Marche","JAN","population on 1st January","9","total","Y43","43 years","99","total","2017","2017",23572,,
"ITE3","Marche","JAN","population on 1st January","9","total","Y43","43 years","99","total","2018","2018",23787,,
"ITE2","Umbria","JAN","population on 1st January","9","total","Y43","43 years","99","total","2012","2012",13767,,
"ITE2","Umbria","JAN","population on 1st January","9","total","Y43","43 years","99","total","2013","2013",13804,,
"ITE2","Umbria","JAN","population on 1st January","9","total","Y43","43 years","99","total","2014","2014",13631,,
"ITE2","Umbria","JAN","population on 1st January","9","total","Y43","43 years","99","total","2015","2015",13827,,
"ITE2","Umbria","JAN","population on 1st January","9","total","Y43","43 years","99","total","2016","2016",13643,,
"ITE2","Umbria","JAN","population on 1st January","9","total","Y43","43 years","99","total","2017","2017",13733,,
"ITE2","Umbria","JAN","population on 1st January","9","total","Y43","43 years","99","total","2018","2018",13833,,
"ITE4","Lazio","JAN","population on 1st January","9","total","Y43","43 years","99","total","2012","2012",92446,,
"ITE4","Lazio","JAN","population on 1st January","9","total","Y43","43 years","99","total","2013","2013",93971,,
"ITE4","Lazio","JAN","population on 1st January","9","total","Y43","43 years","99","total","2014","2014",99291,,
"ITE4","Lazio","JAN","population on 1st January","9","total","Y43","43 years","99","total","2015","2015",99313,,
"ITE4","Lazio","JAN","population on 1st January","9","total","Y43","43 years","99","total","2016","2016",99286,,
"ITE4","Lazio","JAN","population on 1st January","9","total","Y43","43 years","99","total","2017","2017",98061,,
"ITE4","Lazio","JAN","population on 1st January","9","total","Y43","43 years","99","total","2018","2018",98534,,
"ITF1","Abruzzo","JAN","population on 1st January","9","total","Y43","43 years","99","total","2012","2012",20556,,
"ITF1","Abruzzo","JAN","population on 1st January","9","total","Y43","43 years","99","total","2013","2013",20796,,
"ITF1","Abruzzo","JAN","population on 1st January","9","total","Y43","43 years","99","total","2014","2014",20545,,
"ITF1","Abruzzo","JAN","population on 1st January","9","total","Y43","43 years","99","total","2015","2015",20995,,
"ITF1","Abruzzo","JAN","population on 1st January","9","total","Y43","43 years","99","total","2016","2016",20442,,
"ITF1","Abruzzo","JAN","population on 1st January","9","total","Y43","43 years","99","total","2017","2017",19860,,
"ITF1","Abruzzo","JAN","population on 1st January","9","total","Y43","43 years","99","total","2018","2018",20054,,
"ITF2","Molise","JAN","population on 1st January","9","total","Y43","43 years","99","total","2012","2012",4719,,
"ITF2","Molise","JAN","population on 1st January","9","total","Y43","43 years","99","total","2013","2013",4717,,
"ITF2","Molise","JAN","population on 1st January","9","total","Y43","43 years","99","total","2014","2014",4520,,
"ITF2","Molise","JAN","population on 1st January","9","total","Y43","43 years","99","total","2015","2015",4532,,
"ITF2","Molise","JAN","population on 1st January","9","total","Y43","43 years","99","total","2016","2016",4548,,
"ITF2","Molise","JAN","population on 1st January","9","total","Y43","43 years","99","total","2017","2017",4423,,
"ITF2","Molise","JAN","population on 1st January","9","total","Y43","43 years","99","total","2018","2018",4575,,
"ITF3","Campania","JAN","population on 1st January","9","total","Y43","43 years","99","total","2012","2012",88503,,
"ITF3","Campania","JAN","population on 1st January","9","total","Y43","43 years","99","total","2013","2013",88477,,
"ITF3","Campania","JAN","population on 1st January","9","total","Y43","43 years","99","total","2014","2014",88754,,
"ITF3","Campania","JAN","population on 1st January","9","total","Y43","43 years","99","total","2015","2015",89767,,
"ITF3","Campania","JAN","population on 1st January","9","total","Y43","43 years","99","total","2016","2016",89136,,
"ITF3","Campania","JAN","population on 1st January","9","total","Y43","43 years","99","total","2017","2017",88451,,
"ITF3","Campania","JAN","population on 1st January","9","total","Y43","43 years","99","total","2018","2018",89512,,
"ITF4","Puglia","JAN","population on 1st January","9","total","Y43","43 years","99","total","2012","2012",62111,,
"ITF4","Puglia","JAN","population on 1st January","9","total","Y43","43 years","99","total","2013","2013",62096,,
"ITF4","Puglia","JAN","population on 1st January","9","total","Y43","43 years","99","total","2014","2014",61170,,
"ITF4","Puglia","JAN","population on 1st January","9","total","Y43","43 years","99","total","2015","2015",61691,,
"ITF4","Puglia","JAN","population on 1st January","9","total","Y43","43 years","99","total","2016","2016",60264,,
"ITF4","Puglia","JAN","population on 1st January","9","total","Y43","43 years","99","total","2017","2017",61008,,
"ITF4","Puglia","JAN","population on 1st January","9","total","Y43","43 years","99","total","2018","2018",62776,,
"ITF5","Basilicata","JAN","population on 1st January","9","total","Y43","43 years","99","total","2012","2012",8801,,
"ITF5","Basilicata","JAN","population on 1st January","9","total","Y43","43 years","99","total","2013","2013",8734,,
"ITF5","Basilicata","JAN","population on 1st January","9","total","Y43","43 years","99","total","2014","2014",8652,,
"ITF5","Basilicata","JAN","population on 1st January","9","total","Y43","43 years","99","total","2015","2015",8501,,
"ITF5","Basilicata","JAN","population on 1st January","9","total","Y43","43 years","99","total","2016","2016",8402,,
"ITF5","Basilicata","JAN","population on 1st January","9","total","Y43","43 years","99","total","2017","2017",8177,,
"ITF5","Basilicata","JAN","population on 1st January","9","total","Y43","43 years","99","total","2018","2018",8294,,
"ITF6","Calabria","JAN","population on 1st January","9","total","Y43","43 years","99","total","2012","2012",29068,,
"ITF6","Calabria","JAN","population on 1st January","9","total","Y43","43 years","99","total","2013","2013",29363,,
"ITF6","Calabria","JAN","population on 1st January","9","total","Y43","43 years","99","total","2014","2014",28445,,
"ITF6","Calabria","JAN","population on 1st January","9","total","Y43","43 years","99","total","2015","2015",28628,,
"ITF6","Calabria","JAN","population on 1st January","9","total","Y43","43 years","99","total","2016","2016",28255,,
"ITF6","Calabria","JAN","population on 1st January","9","total","Y43","43 years","99","total","2017","2017",27963,,
"ITF6","Calabria","JAN","population on 1st January","9","total","Y43","43 years","99","total","2018","2018",27985,,
"ITG1","Sicilia","JAN","population on 1st January","9","total","Y43","43 years","99","total","2012","2012",74914,,
"ITG1","Sicilia","JAN","population on 1st January","9","total","Y43","43 years","99","total","2013","2013",76166,,
"ITG1","Sicilia","JAN","population on 1st January","9","total","Y43","43 years","99","total","2014","2014",75148,,
"ITG1","Sicilia","JAN","population on 1st January","9","total","Y43","43 years","99","total","2015","2015",76115,,
"ITG1","Sicilia","JAN","population on 1st January","9","total","Y43","43 years","99","total","2016","2016",74522,,
"ITG1","Sicilia","JAN","population on 1st January","9","total","Y43","43 years","99","total","2017","2017",74024,,
"ITG1","Sicilia","JAN","population on 1st January","9","total","Y43","43 years","99","total","2018","2018",75282,,
"ITG2","Sardegna","JAN","population on 1st January","9","total","Y43","43 years","99","total","2012","2012",25956,,
"ITG2","Sardegna","JAN","population on 1st January","9","total","Y43","43 years","99","total","2013","2013",26883,,
"ITG2","Sardegna","JAN","population on 1st January","9","total","Y43","43 years","99","total","2014","2014",26494,,
"ITG2","Sardegna","JAN","population on 1st January","9","total","Y43","43 years","99","total","2015","2015",27090,,
"ITG2","Sardegna","JAN","population on 1st January","9","total","Y43","43 years","99","total","2016","2016",27051,,
"ITG2","Sardegna","JAN","population on 1st January","9","total","Y43","43 years","99","total","2017","2017",27271,,
"ITG2","Sardegna","JAN","population on 1st January","9","total","Y43","43 years","99","total","2018","2018",27248,,
"ITC1","Piemonte","JAN","population on 1st January","9","total","Y44","44 years","99","total","2012","2012",71147,,
"ITC1","Piemonte","JAN","population on 1st January","9","total","Y44","44 years","99","total","2013","2013",71838,,
